candidate_rank,ID,Name,Role,skill_match_score,text_similarity_score,overall_match_score,selection_probability,candidate_score,recommendation,matched_skills,missing_skills
1236,uppaup33,Hank Brown,Software Engineer,83.33,12.44,40.8,39.1,55.35,Consider,"['docker', 'git', 'java', 'machine learning', 'python']",['kubernetes']
1237,VAMSKR164,Suma,DevOps Engineer,70.0,28.18,44.91,52.87,55.28,Consider,"['aws', 'azure', 'docker', 'git', 'gitlab', 'kubernetes', 'python']","['machine learning', 'spark', 'tensorflow']"
1238,uppaup98,Ivy Williams,Software Engineer,66.67,18.52,37.78,74.53,55.24,Consider,"['aws', 'azure', 'git', 'java', 'javascript', 'python']","['api', 'docker', 'kubernetes']"
1239,VAMSKR151,Navya,Business Analyst,75.0,23.34,44.0,45.39,55.13,Consider,"['excel', 'power bi', 'tableau']",['aws']
1240,uppaup75,Ivy Brown,Data Engineer,71.43,16.66,38.57,63.5,55.06,Consider,"['aws', 'data visualization', 'etl', 'hadoop', 'java', 'machine learning', 'python', 'scala', 'spark', 'tableau']","['docker', 'google cloud', 'kubernetes', 'power bi']"
1241,uppaup7,Charlie Miller,Software Engineer,72.73,13.92,37.44,63.68,55.04,Consider,"['api', 'aws', 'azure', 'docker', 'git', 'google cloud', 'java', 'python']","['artificial intelligence', 'kubernetes', 'machine learning']"
1242,uppaup87,Bob Taylor,Data Engineer,71.43,16.29,38.35,63.7,55.0,Consider,"['aws', 'data visualization', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'scala', 'spark', 'tableau']","['artificial intelligence', 'azure', 'docker', 'git']"
1243,uppaup188,Eve Johnson,Data Scientist,70.59,21.0,40.84,59.52,54.99,Consider,"['aws', 'azure', 'data science', 'data visualization', 'machine learning', 'power bi', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow']","['data analysis', 'gcp', 'hadoop', 'spark', 'statistics']"
1244,uppaup295,Hank Smith,Data Engineer,72.22,17.85,39.6,59.21,54.94,Consider,"['aws', 'azure', 'data science', 'data visualization', 'gcp', 'hadoop', 'java', 'machine learning', 'python', 'scala', 'spark', 'tableau', 'tensorflow']","['docker', 'etl', 'kubernetes', 'pytorch', 'r']"
1245,uppaup182,Grace Wilson,Software Engineer,75.0,13.26,37.96,57.7,54.87,Consider,"['aws', 'azure', 'docker', 'git', 'java', 'javascript', 'kubernetes', 'machine learning', 'python']","['artificial intelligence', 'data science', 'google cloud']"
1246,uppaup495,Charlie Moore,Software Engineer,80.0,13.79,40.27,43.3,54.78,Consider,"['aws', 'azure', 'docker', 'google cloud', 'java', 'javascript', 'machine learning', 'python']","['artificial intelligence', 'kubernetes']"
1247,uppaup164,Alice Brown,Data Engineer,70.59,22.42,41.69,56.24,54.72,Consider,"['aws', 'etl', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'pytorch', 'scala', 'spark', 'tableau', 'tensorflow']","['data science', 'data visualization', 'docker', 'gcp', 'kubernetes']"
1248,uppaup142,Jack Jones,Data Scientist,73.33,17.66,39.93,55.36,54.71,Consider,"['data analysis', 'data science', 'data visualization', 'machine learning', 'power bi', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow']","['deep learning', 'hadoop', 'spark', 'statistics']"
1249,VAMSKR103,Nisha,Cloud Architect,75.0,22.4,43.44,44.39,54.68,Consider,"['aws', 'azure', 'docker', 'gcp', 'google cloud', 'kubernetes']","['artificial intelligence', 'machine learning']"
1250,uppaup270,Jack Davis,Data Engineer,72.22,17.18,39.2,58.55,54.63,Consider,"['aws', 'azure', 'data science', 'data visualization', 'etl', 'google cloud', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'spark', 'tableau']","['docker', 'git', 'kubernetes', 'matplotlib', 'scala']"
1251,uppaup260,Charlie Williams,Software Engineer,69.23,14.65,36.48,69.77,54.6,Consider,"['aws', 'azure', 'docker', 'git', 'java', 'javascript', 'mongodb', 'mysql', 'python']","['artificial intelligence', 'data science', 'kubernetes', 'machine learning']"
1252,uppaup361,Ivy Wilson,Software Engineer,71.43,18.83,39.87,57.59,54.46,Consider,"['aws', 'azure', 'data science', 'git', 'github', 'google cloud', 'java', 'javascript', 'machine learning', 'python']","['api', 'artificial intelligence', 'docker', 'kubernetes']"
1253,uppaup355,Diana Williams,Data Engineer,72.22,14.69,37.7,60.84,54.41,Consider,"['aws', 'azure', 'data science', 'data visualization', 'etl', 'gcp', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'spark', 'tableau']","['artificial intelligence', 'docker', 'hive', 'kubernetes', 'scala']"
1254,uppaup15,Ivy Johnson,Software Engineer,75.0,12.07,37.24,55.66,54.14,Consider,"['aws', 'azure', 'git', 'java', 'javascript', 'python']","['artificial intelligence', 'machine learning']"
1255,uppaup352,Jack Wilson,Software Engineer,80.0,14.72,40.83,38.82,54.14,Consider,"['aws', 'azure', 'docker', 'git', 'google cloud', 'java', 'javascript', 'python']","['artificial intelligence', 'machine learning']"
1256,VAMSKR066,Vikram,Cloud Architect,71.43,20.85,41.08,53.24,54.13,Consider,"['aws', 'azure', 'docker', 'google cloud', 'kubernetes']","['artificial intelligence', 'machine learning']"
1257,uppaup64,Diana Moore,Data Scientist,73.68,15.97,39.05,53.78,54.12,Consider,"['data analysis', 'data mining', 'data science', 'data visualization', 'machine learning', 'natural language processing', 'power bi', 'python', 'pytorch', 'r', 'sql', 'statistics', 'tableau', 'tensorflow']","['aws', 'azure', 'computer vision', 'gcp', 'nlp']"
1258,uppaup71,Alice Brown,Software Engineer,80.0,13.32,39.99,40.05,54.01,Consider,"['aws', 'azure', 'docker', 'google cloud', 'java', 'javascript', 'machine learning', 'python']","['artificial intelligence', 'kubernetes']"
1259,uppaup374,Alice Davis,Data Scientist,66.67,17.43,37.13,69.58,53.96,Consider,"['aws', 'azure', 'data analysis', 'data science', 'data visualization', 'github', 'machine learning', 'power bi', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow']","['computer vision', 'deep learning', 'etl', 'gcp', 'natural language processing', 'spark', 'statistics']"
1260,uppaup109,Charlie Wilson,Software Engineer,70.0,12.97,35.78,66.79,53.96,Consider,"['aws', 'azure', 'docker', 'git', 'google cloud', 'java', 'python']","['data science', 'kubernetes', 'machine learning']"
1261,durgba143,Daniel Steele,Data Scientist,75.0,12.56,37.54,53.92,53.93,Consider,"['deep learning', 'nlp', 'python']",['statistics']
1262,timone170,timothy nelson,data scientist,75.0,17.93,40.76,46.71,53.93,Consider,"['deep learning', 'machine learning', 'sql']",['statistics']
1263,uppaup326,Charlie Williams,Data Scientist,80.0,16.78,42.07,34.12,53.76,Consider,"['data analysis', 'data visualization', 'machine learning', 'matplotlib', 'numpy', 'pandas', 'python', 'r', 'seaborn', 'sql', 'tableau', 'tensorflow']","['power bi', 'pytorch', 'statistics']"
1264,uppaup8,Charlie Jones,Data Engineer,69.23,16.27,37.45,62.82,53.65,Consider,"['data visualization', 'hadoop', 'java', 'kafka', 'power bi', 'python', 'scala', 'spark', 'tableau']","['aws', 'azure', 'etl', 'google cloud']"
1265,uppaup428,Diana Miller,Data Engineer,72.22,19.15,40.38,50.87,53.62,Consider,"['azure', 'data science', 'data visualization', 'etl', 'google cloud', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'spark', 'tableau', 'tensorflow']","['aws', 'docker', 'git', 'pytorch', 'scala']"
1266,chrimo692,christopher morris,data scientist,75.0,15.56,39.34,48.0,53.55,Consider,"['data visualization', 'deep learning', 'python']",['machine learning']
1267,uppaup117,Grace Miller,Data Engineer,76.92,13.95,39.14,44.46,53.43,Consider,"['aws', 'azure', 'data science', 'google cloud', 'hadoop', 'java', 'machine learning', 'python', 'spark', 'tensorflow']","['etl', 'pytorch', 'scala']"
1268,uppaup359,Diana Smith,Data Engineer,70.0,21.65,40.99,52.44,53.43,Consider,"['aws', 'azure', 'data science', 'data visualization', 'etl', 'google cloud', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'scala', 'spark', 'tableau']","['computer vision', 'docker', 'kubernetes', 'natural language processing', 'pytorch', 'tensorflow']"
1269,uppaup183,Bob Brown,Data Scientist,68.75,17.0,37.7,61.33,53.29,Consider,"['data science', 'data visualization', 'hadoop', 'machine learning', 'power bi', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow']","['data analysis', 'data mining', 'etl', 'spark', 'statistics']"
1270,vanepi346,vanessa pitts,data scientist,75.0,12.79,37.67,50.38,53.28,Consider,"['machine learning', 'python', 'statistics']",['deep learning']
1271,willan886,willie anderson,data scientist,75.0,13.67,38.2,48.68,53.18,Consider,"['data visualization', 'python', 'statistics']",['sql']
1272,uppaup136,Bob Moore,UI Engineer,66.67,23.73,40.91,56.73,53.09,Consider,"['git', 'javascript']",['typescript']
1273,uppaup398,Bob Smith,Software Engineer,76.92,13.16,38.66,43.1,52.94,Consider,"['api', 'aws', 'azure', 'docker', 'git', 'google cloud', 'java', 'kubernetes', 'machine learning', 'python']","['artificial intelligence', 'pytorch', 'tensorflow']"
1274,durgba162,Mark Watts,Data Scientist,75.0,18.32,40.99,41.01,52.9,Consider,"['data visualization', 'deep learning', 'nlp']",['statistics']
1275,uppaup460,Frank Moore,Software Engineer,71.43,15.92,38.12,53.5,52.85,Consider,"['docker', 'git', 'java', 'javascript', 'kubernetes', 'machine learning', 'mongodb', 'mysql', 'postgresql', 'python']","['artificial intelligence', 'aws', 'azure', 'google cloud']"
1276,uppaup430,Grace Moore,Data Engineer,75.0,17.95,40.77,41.14,52.82,Consider,"['data science', 'data visualization', 'docker', 'etl', 'hadoop', 'java', 'kubernetes', 'power bi', 'python', 'scala', 'spark', 'tableau']","['azure', 'git', 'pytorch', 'tensorflow']"
1277,uppaup120,Ivy Brown,Product Manager,66.67,20.11,38.73,60.27,52.82,Consider,"['data analysis', 'tableau']",['power bi']
1278,scotbu673,scott buchanan md,data scientist,75.0,14.17,38.5,46.1,52.8,Consider,"['data visualization', 'machine learning', 'sql']",['deep learning']
1279,lisagu398,lisa guzman,data scientist,75.0,13.57,38.14,46.81,52.78,Consider,"['machine learning', 'python', 'sql']",['deep learning']
1280,uppaup271,Eve Davis,Data Scientist,69.23,13.89,36.03,61.48,52.74,Consider,"['data analysis', 'data science', 'data visualization', 'machine learning', 'python', 'r', 'sql', 'tableau', 'tensorflow']","['data mining', 'feature engineering', 'power bi', 'pytorch']"
1281,uppaup490,Frank Brown,Data Scientist,68.42,14.4,36.01,62.91,52.73,Consider,"['aws', 'data analysis', 'data science', 'data visualization', 'gcp', 'machine learning', 'natural language processing', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow']","['azure', 'computer vision', 'deep learning', 'power bi', 'spark', 'statistics']"
1282,uppaup317,Frank Davis,Data Engineer,68.75,17.67,38.1,57.5,52.71,Consider,"['aws', 'azure', 'etl', 'google cloud', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'tableau', 'tensorflow']","['data science', 'docker', 'kubernetes', 'pytorch', 'scala']"
1283,durgba029,Michael Sanchez,Data Scientist,75.0,15.0,39.0,44.43,52.69,Consider,"['deep learning', 'machine learning', 'python']",['statistics']
1284,whitfr850,whitney freeman,data scientist,75.0,12.08,37.25,47.83,52.58,Consider,"['data visualization', 'python', 'sql']",['deep learning']
1285,danawh221,dana white,data scientist,75.0,13.24,37.94,46.24,52.57,Consider,"['machine learning', 'python', 'statistics']",['deep learning']
1286,missja877,miss janice rodriguez,data scientist,75.0,16.65,39.99,41.49,52.54,Consider,"['deep learning', 'machine learning', 'sql']",['statistics']
1287,jerewh684,jeremy white,data scientist,75.0,15.81,39.49,42.52,52.52,Consider,"['data visualization', 'machine learning', 'python']",['deep learning']
1288,uppaup202,Alice Taylor,Data Scientist,75.0,15.02,39.01,42.95,52.39,Consider,"['data analysis', 'data science', 'data visualization', 'machine learning', 'power bi', 'python', 'r', 'sql', 'tableau']","['hadoop', 'spark', 'statistics']"
1289,bryaar398,bryan arnold,data scientist,75.0,14.71,38.83,43.2,52.36,Consider,"['data visualization', 'deep learning', 'python']",['statistics']
1290,uppaup11,Jack Miller,Data Engineer,66.67,15.48,35.96,63.73,52.26,Consider,"['aws', 'azure', 'data science', 'google cloud', 'hadoop', 'java', 'machine learning', 'python', 'scala', 'spark']","['artificial intelligence', 'docker', 'kubernetes', 'pytorch', 'tensorflow']"
1291,jillev496,jill evans,data scientist,75.0,14.06,38.44,43.41,52.23,Consider,"['deep learning', 'machine learning', 'python']",['sql']
1292,uppaup35,Diana Davis,Data Engineer,62.5,21.95,38.17,65.78,52.21,Consider,"['aws', 'azure', 'google cloud', 'hadoop', 'java', 'kafka', 'machine learning', 'python', 'spark', 'tensorflow']","['data science', 'deep learning', 'docker', 'kubernetes', 'pytorch', 'scala']"
1293,patrle838,patrick lewis,data scientist,75.0,15.79,39.47,40.86,52.18,Consider,"['data visualization', 'machine learning', 'sql']",['statistics']
1294,uppaup472,Frank Wilson,Software Engineer,72.73,12.26,36.45,51.49,52.16,Consider,"['aws', 'azure', 'docker', 'git', 'java', 'javascript', 'python', 'tensorflow']","['data science', 'machine learning', 'pytorch']"
1295,uppaup130,Ivy Williams,Data Scientist,73.91,18.03,40.38,40.49,52.14,Consider,"['data mining', 'data science', 'data visualization', 'machine learning', 'matplotlib', 'mongodb', 'mysql', 'numpy', 'pandas', 'postgresql', 'python', 'pytorch', 'r', 'seaborn', 'sql', 'tableau', 'tensorflow']","['aws', 'azure', 'data analysis', 'gcp', 'java', 'statistics']"
1296,uppaup80,Jack Davis,Data Engineer,70.59,14.61,37.0,53.5,52.06,Consider,"['aws', 'azure', 'data science', 'data visualization', 'hadoop', 'java', 'machine learning', 'power bi', 'python', 'scala', 'spark', 'tableau']","['artificial intelligence', 'docker', 'gcp', 'git', 'kubernetes']"
1297,annedu192,anne duffy,data scientist,75.0,13.74,38.24,42.93,52.04,Consider,"['deep learning', 'sql', 'statistics']",['machine learning']
1298,uppaup380,Grace Taylor,Software Engineer,76.92,15.11,39.83,35.44,51.93,Consider,"['aws', 'azure', 'django', 'docker', 'git', 'google cloud', 'java', 'javascript', 'machine learning', 'python']","['api', 'artificial intelligence', 'kubernetes']"
1299,uppaup242,Bob Davis,Data Scientist,68.75,16.26,37.26,55.49,51.93,Consider,"['aws', 'data science', 'data visualization', 'google cloud', 'machine learning', 'power bi', 'python', 'r', 'sql', 'tableau', 'tensorflow']","['data analysis', 'etl', 'hadoop', 'spark', 'statistics']"
1300,uppaup413,Frank Miller,UI Engineer,75.0,20.47,42.28,33.22,51.92,Consider,"['git', 'javascript', 'typescript']",['gitlab']
1301,angean574,angela anderson,data scientist,75.0,16.08,39.65,39.07,51.91,Consider,"['data visualization', 'python', 'sql']",['deep learning']
1302,ishach142,ishaan chopra,data scientist,66.67,11.46,33.54,67.35,51.9,Consider,"['machine learning', 'python']",['statistics']
1303,tracne728,tracy nelson,data scientist,75.0,16.39,39.83,38.08,51.79,Consider,"['data visualization', 'deep learning', 'machine learning']",['sql']
1304,uppaup399,Bob Jones,Data Scientist,65.0,19.38,37.63,60.3,51.74,Consider,"['data analysis', 'data science', 'data visualization', 'etl', 'machine learning', 'power bi', 'python', 'pytorch', 'r', 'sql', 'tableau', 'tensorflow', 'time series']","['aws', 'azure', 'data mining', 'gcp', 'hadoop', 'spark', 'statistics']"
1305,VAMSKR050,Nisha,DevOps Engineer,66.67,28.96,44.04,42.74,51.7,Consider,"['aws', 'azure', 'docker', 'gitlab', 'google cloud', 'kubernetes']","['artificial intelligence', 'machine learning', 'python']"
1306,uppaup44,Diana Johnson,Software Engineer,66.67,14.11,35.13,62.52,51.65,Consider,"['aws', 'azure', 'git', 'java', 'javascript', 'python']","['data science', 'docker', 'machine learning']"
1307,chriol800,christopher olsen,data scientist,75.0,11.53,36.92,43.04,51.47,Consider,"['machine learning', 'python', 'sql']",['deep learning']
1308,codyma115,cody marsh,data scientist,75.0,13.39,38.03,40.51,51.47,Consider,"['data visualization', 'machine learning', 'statistics']",['deep learning']
1309,aaroso119,aaron soto,data scientist,75.0,11.61,36.97,42.77,51.44,Consider,"['data visualization', 'sql', 'statistics']",['deep learning']
1310,VAMSKR009,Mallesh,Cloud Architect,62.5,20.97,37.58,63.11,51.41,Consider,"['aws', 'azure', 'docker', 'google cloud', 'kubernetes']","['artificial intelligence', 'gitlab', 'machine learning']"
1311,uppaup69,Frank Taylor,Data Scientist,75.0,14.25,38.55,38.92,51.38,Consider,"['data science', 'data visualization', 'machine learning', 'power bi', 'python', 'r', 'sql', 'tableau', 'tensorflow']","['feature engineering', 'pytorch', 'statistics']"
1312,mrs.li434,mrs. linda holland,data scientist,75.0,13.65,38.19,39.37,51.31,Consider,"['deep learning', 'machine learning', 'python']",['data visualization']
1313,uppaup106,Grace Davis,Data Engineer,71.43,16.67,38.57,44.69,51.3,Consider,"['aws', 'azure', 'data science', 'data visualization', 'hadoop', 'java', 'power bi', 'python', 'spark', 'tableau']","['etl', 'gcp', 'machine learning', 'scala']"
1314,marico425,maria cobb,data scientist,75.0,11.31,36.79,42.05,51.22,Consider,"['data visualization', 'python', 'statistics']",['deep learning']
1315,uppaup139,Bob Miller,Data Engineer,73.33,19.23,40.87,35.56,51.17,Consider,"['aws', 'azure', 'data visualization', 'google cloud', 'hadoop', 'java', 'kafka', 'power bi', 'python', 'spark', 'tableau']","['docker', 'etl', 'kubernetes', 'scala']"
1316,jesslo437,jessica lopez,data scientist,75.0,9.88,35.93,43.78,51.17,Consider,"['machine learning', 'python', 'sql']",['deep learning']
1317,uppaup493,Charlie Smith,Data Scientist,64.71,19.14,37.37,58.29,51.12,Consider,"['data science', 'data visualization', 'machine learning', 'numpy', 'pandas', 'power bi', 'python', 'r', 'sql', 'tableau', 'tensorflow']","['computer vision', 'data analysis', 'deep learning', 'keras', 'natural language processing', 'statistics']"
1318,uppaup365,Charlie Moore,Software Engineer,70.0,12.6,35.56,52.73,51.05,Consider,"['aws', 'azure', 'google cloud', 'java', 'javascript', 'machine learning', 'python']","['data science', 'docker', 'git']"
1319,natara976,natalie ray,data scientist,75.0,13.53,38.12,38.11,51.03,Consider,"['data visualization', 'python', 'sql']",['statistics']
1320,VAMSKR093,Chaitanya,DevOps Engineer,60.0,21.04,36.62,67.63,51.0,Consider,"['aws', 'azure', 'docker', 'google cloud', 'kubernetes', 'python']","['artificial intelligence', 'data science', 'git', 'machine learning']"
1321,uppaup107,Grace Wilson,Data Engineer,75.0,11.71,37.03,40.36,50.99,Consider,"['aws', 'azure', 'data science', 'etl', 'google cloud', 'java', 'machine learning', 'python', 'spark']","['docker', 'kubernetes', 'scala']"
